current,dateAsString,epoch,rawIntensity,temperature,voltage,pwm
8.3,2024-11-01 16:59:32,1730480372,1012,25,0.232,150
8.4,2024-11-01 17:00:32,1730480432,1011,25,0.904,150
8.6,2024-11-01 17:01:33,1730480493,1019,25,0.828,150
8.2,2024-11-01 17:02:34,1730480554,1011,25,0.88,150
8,2024-11-01 17:03:35,1730480615,1014,25,0,150
7.8,2024-11-01 17:04:35,1730480675,1020,25,0.348,150
8,2024-11-01 17:05:36,1730480736,1010,25,0.944,150
7.7,2024-11-01 17:06:36,1730480796,1010,25,0.908,150
7.5,2024-11-01 17:07:35,1730480855,1010,25,0.9,150
7.4,2024-11-01 17:08:36,1730480916,1008,25,1.312,150
7.1,2024-11-01 17:09:36,1730480976,1011,25,0.828,150
7,2024-11-01 17:10:36,1730481036,1014,25,0,150
6.9,2024-11-01 17:11:36,1730481096,1011,25,0.868,150
6.8,2024-11-01 17:12:36,1730481156,1009,25,1.484,150
6.5,2024-11-01 17:13:37,1730481217,1010,25,1.116,150
6,2024-11-01 17:14:37,1730481277,1010,25,0.7,150
5.9,2024-11-01 17:15:37,1730481337,1010,25,0.968,150
5.6,2024-11-01 17:16:37,1730481397,1010,25,0.896,150
5.6,2024-11-01 17:17:38,1730481458,1010,25,0.9,150
5.4,2024-11-01 17:18:38,1730481518,1010,25,1.024,150
5.1,2024-11-01 17:19:38,1730481578,1011,25,0.86,150
4.8,2024-11-01 17:20:39,1730481639,1010,25,1.128,150
4.8,2024-11-01 17:21:39,1730481699,1012,25,0.836,150
4.6,2024-11-01 17:22:39,1730481759,1010,25,0.86,150
3.8,2024-11-01 17:23:39,1730481819,1012,25,0.184,150
38.2,2036-02-07 13:28:46,2086003726,1011,25,0.9,80
